fmid,market_name,street,city,county,state,zip,website,facebook,twitter,youtube,othermedia,season1date,season1time,season2date,season2time,season3date,season3time,season4date,season4time,x,y,location,has_organic,has_bakedgoods,has_cheese,has_crafts,has_flowers,has_eggs,has_seafood,has_herbs,has_vegetables,has_honey,has_jams,has_maple,has_meat,has_nursery,has_nuts,has_plants,has_poultry,has_prepared,has_soap,has_trees,has_wine,has_coffee,has_beans,has_fruits,has_grains,has_juices,has_mushrooms,has_petfood,has_tofu,has_wildharvested,accepts_credit,accepts_wic,accepts_wiccash,accepts_sfmnp,accepts_snap,updatetime,updatetime_unparsed
1009542,Juniata Farmers Market,Rider Parking Lot- Penn State Altoona- corner of Rider Farm & Juniata Gap Roads,Altoona,,Pennsylvania,16601,,https://www.facebook.com/pages/Juniata-Farmers-Market/478571605491615,,,,,,,,,,,,-78.4171,40.5424,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1001822,Ka' U Farmers' Market,In front of Ace Hardware,Na`alehu,Hawaii,Hawaii,96772,,,,,,,,,,,,,,-155.575,19.0646,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1009405,Kahle Park Farmers Market,Kahle Park,Stateline,,Nevada,89449,,https://www.facebook.com/pages/Friday-Evening-Farmers-Market-at-Kahle-Community-Park/119913751478761,,,,,,,,,,,,-119.935,38.9704,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1005270,Kailua Distirct Park (People's Open Market),21 South Kainalu Drive,Kailua,Honolulu,Hawaii,96734,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Thu: 9:00 AM-10:00 AM;,,,,,,,-157.7380124,21.3945423,,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T15:41:28+00:00,3/25/2015 3:41:28 PM
1004456,Kailua Farmers Market,"Kailua Town Center, 609  Kailua Road",Kailua,Honolulu,Hawaii,96734,http://www.hfbf.org,,,,,,,,,,,,,-157.742,21.3941,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,May 12 2010  5:56AM
1008502,KailuaTown Farmers Market,315 Kuulei St,Kailua,Honolulu,Hawaii,96734,http://www.kailuatownfarmersmarket.com,https://www.facebook.com/KailuaTownFarmersMarket,https://twitter.com/farmlovers,,@alohafarmlovers on pinterest,01/01/2014 to 12/31/2014,Sun: 8:30 AM-12:00 PM;,,,,,,,-157.7415370,21.3955679,Educational institution,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2014-05-13T19:57:38+00:00,5/13/2014 7:57:38 PM
1011351,Kaiser Antioch Farmers' Market,4501 Sand Creek Rd.,Antioch,Contra Costa,California,,http://www.pcfma.org,,,,,04/23/2015 to 10/29/2015,Thu: 10:00 AM-2:00 PM;,,,,,,,-121.7757953,37.9518978,,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,2015-07-14T11:28:04+00:00,7/14/2015 11:28:04 AM
1006573,Kaiser Fremont CFM,39400 Paseo Padre Parkway,Fremont,Alameda,California,94538,http://www.pcfma.com/market_home.php?market_id=33,,,,,January to December,Thu:10:00 AM - 2:00 PM;,,,,,,,-121.9750428,37.5519778,Healthcare Institution,,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-06-13T15:46:13+00:00,6/13/2012 3:46:13 PM
1006571,Kaiser Hayward Farmers' Market,27400 Hesperian Blvd,Hayward,Alameda,California,94545,http://www.pcfma.com/market_home.php?market_id=31,,,,,January to December,Wed:10:00 AM - 2:00 PM;,,,,,,,-122.0949658,37.6306054,Healthcare Institution,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-06-13T15:51:08+00:00,6/13/2012 3:51:08 PM
1002541,Kaiser Medical Center Panorama City FM,13652 Cantara Street,Panorama City,Los Angeles,California,91402,http://www.sfma.net,,,,,January to December,Wed:9:00 AM - 1:30 PM;,,,,,,,-118.430064,34.220674,Healthcare Institution,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-04-25T23:02:47+00:00,4/25/2012 11:02:47 PM
1008975,Kaiser Medical Center Woodland Hills,5601 De Soto Avenue,Woodland Hills,Los Angeles,California,91367,,,,,,01/02/2014 to 12/18/2014,Thu: 10:00 AM-2:30 PM;,,,,,,,-118.589720,34.170913,Healthcare Institution,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,2014-03-31T16:06:14+00:00,3/31/2014 4:06:14 PM
1006585,Kaiser Oakland Farmers' Market,3801 Howe Street,Oakland,Alameda,California,94607,http://www.pcfma.com/market_home.php?market_id=9,,,,,January to December,Fri:10:00 AM - 2:00 PM;,,,,,,,-122.2565166,37.8246226,Healthcare Institution,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-06-13T17:33:36+00:00,6/13/2012 5:33:36 PM
1009005,Kaiser Permanente Farmers Market - Anaheim Medical Center,3440 E. La Palma Ave,Anaheim,Orange,California,92806,,,,,,01/01/2016 to 12/31/2016,Fri: 9:00 AM-3:00 PM;,,,,,,,-117.844815,33.852659,,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2016-07-01T12:40:28+00:00,7/1/2016 12:40:28 PM
1008375,Kaiser Permanente Fresno Farmers Market,7300 N. Fresno Street,Fresno,Fresno,California,93720,http://www.kp.org/fresno,,https://twitter.com/kpfresno,,,03/02/2015 to 11/30/2015,Wed: 8:00 AM-1:30 PM;,12/01/2015 to 02/29/2016,Wed: 9:00 AM-1:30 PM;,,,,,-119.781470,36.843189,,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,2015-04-21T18:11:15+00:00,4/21/2015 6:11:15 PM
1001046,Kaiser Permanente Morse Ave (Sacramento),2025 Morse Avenue,Sacramento,Sacramento,California,,http://www.Salleorchards.com,salle orchards,,,,03/20/2015 to 11/20/2015,Fri: 9:30 AM-2:00 PM;,,,,,,,-121.393355,38.601219,,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,2015-03-31T15:51:10+00:00,3/31/2015 3:51:10 PM
1001049,Kaiser Permanente Pointe West,1650 Response Rd,Sacramento,Sacramento,California,,http://www.Salleorchards.com,salle orchards,,,,02/09/2015 to 12/14/2015,Mon: 9:30 AM-2:00 PM;,,,,,,,-121.429913,38.596807,,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,2015-03-31T15:59:22+00:00,3/31/2015 3:59:22 PM
1011443,Kaiser Permanente San Jose Farmers' Market,"250 Hospital Parkway, San Jose, California 95119",San Jose,Santa Clara,California,,http://www.pcfma.org,,www.twitter.com/PacCoastFarmers,,,01/01/2015 to 12/31/2015,Fri: 10:00 AM-2:00 PM;,,,,,,,-121.800143,37.240455,,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,2015-07-20T13:40:47+00:00,7/20/2015 1:40:47 PM
1011444,Kaiser Permanente Santa Clara Farmers' Market,710 Lawrence Expressway,Santa Clara,Santa Clara,California,95051,http://www.pcfma.org,,www.twitter.com/PacCoastFarmers,,,01/01/2015 to 12/31/2015,Fri: 8:30 AM-1:30 PM;,,,,,,,-121.9985712,37.3363589,,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,2015-07-20T13:48:07+00:00,7/20/2015 1:48:07 PM
1006572,Kaiser Permanente Union City Farmers' Market,3553 Whipple Road,Union City,Alameda,California,94587,http://www.pcfma.com/market_home.php?market_id=32,,,,,January to December,Tue:10:00 AM - 2:00 PM;,,,,,,,-122.0832352,37.6056764,Healthcare Institution,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-06-13T18:21:45+00:00,6/13/2012 6:21:45 PM
1011485,Kaiser Redwood City Certified Farmers' Market,Veterans Blvd. and Maple St.,Redwood City,San Mateo,California,94063,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,04/01/2015 to 10/28/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.222647,37.488990,,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,2015-07-21T20:20:33+00:00,7/21/2015 8:20:33 PM
1011502,Kaiser San Francisco Certified Farmers' Market,Geary St. and St. Joseph Ave.,San Francisco,San Francisco,California,94115,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,01/01/2015 to 12/31/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.442934,37.782694,,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,2015-07-24T14:13:39+00:00,7/24/2015 2:13:39 PM
1003673,Kaiser South Bay Farmers' Market,25825 S. Vermont Avenue,Harbor City,Los Angeles,California,90710,http://www.lacienegafarmersmarket.com,https://www.facebook.com/kaisersouthbayfarmersmarket?ref=hl,https://twitter.com/MNPFarmersMkt,,,01/01/2014 to 12/01/2014,Wed: 10:00 AM-3:00 PM;,,,,,,,-118.293738,33.790081,Healthcare Institution,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,2014-04-01T20:16:34+00:00,4/1/2014 8:16:34 PM
1011466,Kaiser South San Francisco Certified Farmers' Market,1200 El Camino Real,South San Francisco,San Mateo,California,94080,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,05/05/2015 to 10/13/2015,Tue: 10:00 AM-2:00 PM;,,,,,,,-122.439480,37.658875,,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,2015-07-20T15:02:18+00:00,7/20/2015 3:02:18 PM
1011356,Kaiser Vallejo Farmers' Market,975 Sereno Dr.,Vallejo,Contra Costa,California,,http://www.pcfma.org,,,,,01/01/2015 to 12/31/2015,Fri: 10:00 AM-2:00 PM;,,,,,,,-122.2484432,38.1276700,,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,2015-07-14T11:48:32+00:00,7/14/2015 11:48:32 AM
1011346,Kaiser Walnut Creek,1425 Main St.,Walnut Creek,Contra Costa,California,,http://www.pcfma.org,,,,,01/01/2015 to 12/31/2015,Tue: 10:00 AM-2:00 PM;,,,,,,,-122.0608974,37.8994941,,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,2015-07-14T11:06:41+00:00,7/14/2015 11:06:41 AM
1002217,Kakaako Farmers' Market,1050 Ala Moana Blvd,Honolulu,Honolulu,Hawaii,96814,http://www.kakaakofarmersmarket.com,https://www.facebook.com/pages/Kakaako-Farmers-Market/245999865419258,https://twitter.com/farmlovers,,@alohafarmlovers on pinterest,01/01/2014 to 12/31/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-157.855564,21.294941,Private business parking lot,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2014-05-13T20:01:45+00:00,5/13/2014 8:01:45 PM
1001032,Kalaheo Neighborhood Center (Sunshine Markets),Paplina Road off Kaumualli,Kalaheo,Kauai,Hawaii,96741,,,,,,,,,,,,,,-159.527,21.9251,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1016886,Kalamazoo Farmer's Market,1204 Bank St,Kalamazoo,Kalamazoo,Michigan,49001,http://pfcmarkets.com/,https://www.facebook.com/KalamazooFarmersMarket/,,,https://www.instagram.com/explore/locations/2843230/kalamazoo-farmers-market/,05/06/2017 to 11/18/2017,Tue: 7:00 AM-2:00 PM;Thu: 7:00 AM-2:00 PM;Sat: 7:00 AM-2:00 PM;,,,,,,,-85.575044,42.279417,,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2017-03-23T15:17:40+00:00,3/23/2017 3:17:40 PM
1005252,Kalihi Valley District Park (People's Open Market),1911 Kam IV Road,Honolulu,Honolulu,Hawaii,96819,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Sat: 10:00 AM-11:00 AM;,,,,,,,-157.869950,21.344696,,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T18:45:48+00:00,3/25/2015 6:45:48 PM
1001754,Kalispell Farmers Market,Center Street and Fifth Avenue,Kalispell,Flathead,Montana,59903,,,,,,,,,,,,,,-114.306,48.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1011859,Kalkaska Farmers Market,353 S. Cedar,Kalkaska,Kalkaska,Michigan,49646,,www.facebook.com/kalkaskafarmmarket,,,,05/24/2016 to 10/11/2016,Tue: 2:00 PM-6:00 PM;,,,,,,,-85.178275,44.730628,,,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2016-07-05T11:36:36+00:00,7/5/2016 11:36:36 AM
1006265,Kamas Farmers Market,Kamas Rodeo Grounds,Kamas,Summit,Utah,84036,,,,,,,,,,,,,,-111.281,40.643,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1008118,Kamehameha Community Park (People's Open Market),1400 Kalihi Street,Honolulu,Honolulu,Hawaii,96822,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Sat: 6:30 AM-7:30 AM;,,,,,,,-157.871842,21.334995,,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T15:37:01+00:00,3/25/2015 3:37:01 PM
1012470,Kamm's Corners Farmers Market,16906 Albers Ave.,Cleveland,Cuyahoga,Ohio,44111,http://www.kammscornersfarmersmarket.org,https://www.facebook.com/kammsmarket/,,,,06/12/2016 to 10/09/2016,Sun: 10:00 AM-1:00 PM;,,,,,,,-81.814974,41.449328,,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,2016-07-12T09:16:10+00:00,7/12/2016 9:16:10 AM
1012702,Kamuela Farmers Market,67-139 Pukalani Road,Kamuela,Hawaii,Hawaii,96743,http://kamuelafarmersmarket.com/,https://www.facebook.com/kamuelafarmersmarket/,,,https://www.instagram.com/kamuelafarmersmarket/,01/01/2016 to 12/31/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,-155.662467,20.016964,,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2016-07-19T03:28:15+00:00,7/19/2016 3:28:15 AM
1003928,Kanab Farmer's Market,78 S. 100 E.,Kanab,Kane,Utah,84741,,,,,,03/16/2013 to 10/12/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-112.5267,37.04661,Local government building grounds,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014-05-20T09:36:01+00:00,5/20/2014 9:36:01 AM
1012620,Kanawha Farmers Market,,Kanawha,Hancock,Iowa,50447,,,,,,06/13/2016 to 10/10/2016,Mon: 3:00 PM-5:00 PM;,,,,,,,-93.7932746,42.9377443,,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,2016-07-14T20:42:59+00:00,7/14/2016 8:42:59 PM
1005253,Kaneohe District Park (People's Open Market),45-660 Keaahala Road,Kaneohe,Honolulu,Hawaii,96814,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Thu: 10:30 AM-12:00 PM;,,,,,,,-157.809836,21.409885,,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T18:42:31+00:00,3/25/2015 6:42:31 PM
1001039,Kankakee County Farmers Market II,805 N. Kennedy Dr.,Kankakee,Kankakee,Illinois,60901,,,,,,,,,,,,,,-87.8785,41.1298,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1010312,Kankakee Farmers' Market,200 S Schuyler Ave,Kankakee,Kankakee,Illinois,60901,http://www.downtownkankakee.com/farmers.html,https://www.facebook.com/K3FarmersMarket,https://twitter.com/K3FarmersMarket,,,04/26/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-87.863989,41.118811,Private business parking lot,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,2014-06-12T15:48:21+00:00,6/12/2014 3:48:21 PM
1001038,Kankakee Farmers' Market - Spring Market,200 E. Merchant St.,Kankakee,Kankakee,Illinois,60901,http://www.downtownkankakee.com/farmers.html,https://www.facebook.com/groups/KankakeeFarmersMarket/,,,,04/26/2014 to 05/17/2014,Sat: 8:00 AM-12:00 PM;,05/24/2014 to 09/27/2014,Sat: 7:00 AM-12:00 PM;,10/04/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,-87.86395,41.11913,Local government building grounds,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,2014-03-31T16:14:32+00:00,3/31/2014 4:14:32 PM
1011807,Kansas Grown Farmers Market 21st & Ridge,7001 W 21st St N,Wichita,Sedgwick,Kansas,67205,http://www.kansasgrowninc.com,kansasgrowninc,@KSGrownMarket,,@kansasgrownfarmersmarket,04/02/2016 to 10/29/2016,Sat: 7:00 AM-12:00 PM;,11/12/2016 to 03/11/2017,Sat: 8:00 AM-12:00 PM;,,,,,-97.425572,37.722685,,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,2016-07-13T14:59:54+00:00,7/13/2016 2:59:54 PM
1011808,Kansas Grown Farmers Market 21st & Rock,8141 E 21st St N,Wichita,Sedgwick,Kansas,67206,http://www.kansasgrowninc.com,kansasgrownfarmersmarket,@KSGrownMarket,,@kansasgrownfarmersmarket,04/12/2016 to 09/27/2016,Tue: 3:00 PM-6:30 PM;,,,,,,,-97.242456,37.722703,,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,2016-03-21T07:02:36+00:00,3/21/2016 7:02:36 AM
1018766,Kansas Grown Farmers Market Derby,512 E Madison,Derby,Sedgwick,Kansas,67037,http://www.kansasgrowninc.com,@kansasgrownfarmersmarket,@ksgrownmarket,,,05/06/2017 to 09/30/2017,Sat: 7:00 AM-12:00 PM;,,,,,,,-97.2661532,37.5483322,,,True,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2017-08-03T06:35:47+00:00,8/3/2017 6:35:47 AM
1003614,Kapaa New Town Park (Sunshine Markets),Kahau Road,Kapaa,Kauai,Hawaii,96746,,,,,,,,,,,,,,-159.321,22.0764,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1005254,Kapolei Community Park (People's Open Market),91-1049 Kamaaha Loop,Kapolei,Honolulu,Hawaii,96707,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Sun: 7:00 AM-8:30 AM;,,,,,,,-158.068520,21.333433,,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T16:39:52+00:00,3/25/2015 4:39:52 PM
1006249,Kasilof Flea and Farmers Market,Corner of Mile 111 1/2 Sterling Highway and North Cohoe Loop,Anchorage,,Alaska,,,,,,,,,,,,,,,-149.9,61.2181,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1011714,Katy Trail Market,,Ashland,Boone,Missouri,,,,,,,,Thu: 1:30 PM-;Fri: 6:30 PM-;,,,,,,,-92.262023,38.778763,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-10-19T12:46:33+00:00,10/19/2015 12:46:33 PM
1006662,Kauai Community Market,3-1901 Kaumualii Highway,Lihue,Kauai,Hawaii,96766,http://www.kauaicommunitymarket.org,,,,,,Sat: 9:30 AM-1:00 PM;,,,,,,,-159.396482,21.967037,Educational institution,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2013-06-12T13:26:01+00:00,6/12/2013 1:26:01 PM
1008102,Kauai Culinary Market,Kukuiula Shopping Village,Koloa,Kauai,Hawaii,96756,http://www.kauaigrown.org,,,,,,,,,,,,,-159.469167,21.906667,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014-02-26T23:33:24+00:00,2/26/2014 11:33:24 PM
1005873,Kauffman's Farmers Market,1305 Mennonite Church Road,Montezuma,,Georgia,31063,http://www.kauffmanfarmerket.com,,,,,,,,,,,,,-83.9813,32.3182,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1005255,Kaumualii Street (People's Open Market),700 Kalihi Street,Honolulu,Honolulu,Hawaii,96819,http://www.honolulu.gov/parks/programs/pom,,,,,01/01/2015 to 12/31/2015,Sat: 8:00 AM-9:30 AM;,,,,,,,-157.877933,21.327477,,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,2015-03-25T18:23:45+00:00,3/25/2015 6:23:45 PM
1002030,KC Organics and Natural Market,1/4 mile East of Holmes Road on Red Bridge Road,Kansas City,Jackson,Missouri,64114,http://www.kcorganics.com,https://www.facebook.com/kcorganicsandnaturalmarket?Cached,,,,05/02/2015 to 10/17/2015,Sat: 8:00 AM-12:30 PM;,12/12/2015 to 12/12/2015,Sat: 9:00 AM-2:00 PM;,,,,,-94.575908,38.924954,,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,2015-03-19T15:22:54+00:00,3/19/2015 3:22:54 PM
1007736,KCC Diamond Head Farmers Market,4303 Diamond Head Road,Honolulu,Honolulu,Hawaii,96816,http://www.hfbf.org,,,,,,,,,,,,,-157.799,21.268,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,May 12 2010  5:50AM
1018496,KCK Farmers Market - THURSDAY at KCKCC,Argentine Ln.,Kansas City,Wyandotte,Kansas,66112,http://www.kckfarmersmarket.com/information2.html,https://www.facebook.com/kckfarmersmarket/,https://twitter.com/FarmersKCK,,,06/08/2017 to 10/26/2017,Thu: 7:30 AM-12:00 PM;,,,,,,,-94.750481,39.121281,,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,2017-06-30T13:45:27+00:00,6/30/2017 1:45:27 PM
1018497,KCK Farmers Market - TUESDAY at Catholic Charities,2220 Central Ave.,Kansas City,Wyandotte,Kansas,66102,http://www.kckfarmersmarket.com/information2.html,https://www.facebook.com/kckfarmersmarket/,https://twitter.com/FarmersKCK,,,06/06/2017 to 10/24/2017,Tue: 7:30 AM-12:00 PM;,,,,,,,-94.654836,39.108115,,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,2017-06-30T13:51:34+00:00,6/30/2017 1:51:34 PM
1018498,KCK Farmers Market - WEDNESDAY on Strawberry Hill,6th & Tauromee,Kansas City,Wyandotte,Kansas,66101,http://www.kckfarmersmarket.com/information2.html,https://www.facebook.com/kckfarmersmarket/,https://twitter.com/FarmersKCK,,,06/07/2017 to 10/25/2017,Wed: 7:30 AM-12:00 PM;,,,,,,,-94.624308,39.112251,,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,2017-06-30T13:56:53+00:00,6/30/2017 1:56:53 PM
1007527,Keaau Village Farmers Market,16-0550 Olld Volcano Road,Keaau,Hawaii,Hawaii,96749,,,,,,,,,,,,,,-155.039,19.6258,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1005806,Kearney Area Farmers' Market,4700 2nd Ave,Kearney,Buffalo,Nebraska,68847,http://www.krnyfarmersmarket.com,https://www.facebook.com/KearneyAreaFarmersMarket,,,,05/24/2014 to 10/29/2014,Wed: 3:30 PM-6:30 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-99.084957,40.720936,Private business parking lot,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,2014-03-14T15:23:10+00:00,3/14/2014 3:23:10 PM
